"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-11-27 ~ 2025-11-26"
"실거래구분 : 상업업무용(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","유형","지번","도로명","용도지역","건축물주용도","도로조건","전용/연면적(㎡)","대지면적(㎡)","거래금액(만원)","층","매수","매도","계약년월","계약일","지분구분","건축년도","해제사유발생일","거래유형","중개사소재지"
"4274","서울특별시 종로구 옥인동","일반","3*","자하문로19길","제2종일반주거","제2종근린생활","8m미만","136.59","115.70","190,000","","법인","법인","202507","18","","1960","20250805","중개거래","서울 종로구"
"4275","서울특별시 은평구 신사동","일반","2*","은평로","준주거","제1종근린생활","25m이상","1415.02","334.90","605,000","","법인","개인","202507","18","","2015","-","중개거래","서울 강남구"
"4276","서울특별시 은평구 역촌동","집합","42-9","진흥로1길","준주거","제2종근린생활","8m미만","47.97"," ","16,000","2","개인","법인","202507","18","","2013","-","중개거래","서울 은평구"
"4277","서울특별시 중구 신당동","집합","844","다산로","제3종일반주거","제2종근린생활","25m이상","32.88"," ","23,800","4","개인","개인","202507","18","","2002","-","중개거래","서울 중구"
"4278","서울특별시 마포구 서교동","일반","3**","와우산로23길","제2종일반주거","제1종근린생활","8m미만","219.28","175.20","309,300","","법인","개인","202507","18","","1990","-","중개거래","서울 강남구"
"4279","서울특별시 강남구 역삼동","집합","837-11","강남대로","일반상업","제2종근린생활","25m이상","38.28"," ","13,500","","법인","법인","202507","18","","","-","직거래","-"
"4280","서울특별시 강남구 역삼동","집합","837-11","강남대로","일반상업","업무","25m이상","57.60"," ","42,500","13","법인","법인","202507","18","","1993","-","직거래","-"
"4281","서울특별시 강남구 역삼동","집합","837-11","강남대로","일반상업","업무","25m이상","57.60"," ","42,000","14","법인","법인","202507","18","","1993","-","직거래","-"
"4282","서울특별시 강남구 역삼동","집합","837-11","강남대로","일반상업","업무","25m이상","54.42"," ","42,000","12","법인","법인","202507","18","","1993","-","직거래","-"
"4283","서울특별시 강남구 도곡동","일반","9**","남부순환로","일반상업","제2종근린생활","25m이상","993.56","404.80","2,450,000","","법인","개인","202507","18","","1985","-","중개거래","서울 서초구"
"4284","서울특별시 은평구 대조동","집합","9-29","불광로1길","일반상업","제2종근린생활","8m미만","20.40"," ","10,300","8","개인","개인","202507","18","","2013","-","중개거래","서울 은평구"
"4285","서울특별시 양천구 신정동","집합","1021-9","중앙로32길","제2종일반주거","제2종근린생활","25m미만","40.00"," ","44,500","","개인","개인","202507","18","","1988","-","중개거래","서울 양천구"
"4286","서울특별시 마포구 합정동","일반","4**","양화로3길","제2종일반주거","제1종근린생활","25m미만","613.64","537.50","1,700,000","","법인","개인","202507","18","","1982","-","직거래","-"
"4287","서울특별시 중구 황학동","집합","2545","청계천로","일반상업","판매","25m이상","4.76"," ","970","10","개인","개인","202507","18","지분","2008","-","직거래","-"
"4288","서울특별시 중구 황학동","집합","2545","청계천로","일반상업","판매","25m이상","18.86"," ","3,840","10","개인","개인","202507","18","지분","2008","-","직거래","-"
"4289","서울특별시 중구 황학동","집합","2545","청계천로","일반상업","제2종근린생활","25m이상","25.36"," ","5,190","20","개인","개인","202507","18","지분","2008","-","직거래","-"
"4290","서울특별시 성북구 길음동","집합","1279","길음로9길","제3종일반주거","제2종근린생활","25m미만","28.80"," ","56,000","","개인","개인","202507","18","","2003","-","직거래","-"
"4291","서울특별시 강남구 삼성동","일반","1**","테헤란로","일반상업","제2종근린생활","25m이상","20126.44","1396.90","21,246,470","","법인","법인","202507","18","","","-","직거래","-"
"4292","서울특별시 중구 순화동","집합","217","서소문로9길","준주거","제2종근린생활","12m미만","34.90"," ","53,000","","개인","개인","202507","18","","2016","-","중개거래","서울 중구"
"4293","서울특별시 중구 필동3가","일반","2*","서애로5길","제2종일반주거","제1종근린생활","8m미만","67.77","217.90","250,000","","법인","개인","202507","18","","","-","중개거래","서울 중구"
"4294","서울특별시 영등포구 여의도동","집합","44-12","여의대방로67길","일반상업","제2종근린생활","25m미만","22.20"," ","19,800","6","개인","개인","202507","18","","1983","-","중개거래","서울 도봉구, 서울 영등포구"
"4295","서울특별시 영등포구 여의도동","집합","45-20","","일반상업","업무","25m미만","53.62"," ","48,000","","개인","개인","202507","18","","","-","중개거래","서울 도봉구, 서울 영등포구"
"4296","서울특별시 동대문구 신설동","집합","100-22","청계천로","일반상업","판매","25m미만","3.30"," ","479","","법인","개인","202507","18","","1992","-","직거래","-"
"4297","서울특별시 동대문구 신설동","집합","100-22","청계천로","일반상업","판매","25m미만","6.35"," ","920","","법인","개인","202507","18","","1992","-","직거래","-"
"4298","서울특별시 구로구 개봉동","일반","3**","개봉로3가길","제2종일반주거","제2종근린생활","12m미만","73.58","113.40","61,560","","개인","법인","202507","18","","1973","-","직거래","-"
"4299","서울특별시 광진구 광장동","집합","484","아차산로70길","제3종일반주거","제1종근린생활","25m이상","22.97"," ","8,500","","개인","개인","202507","18","","1990","-","중개거래","서울 광진구"
"4300","서울특별시 광진구 화양동","집합","532","광나루로20길","제3종일반주거","제1종근린생활","8m미만","59.87"," ","60,000","1","법인","법인","202507","18","","2021","-","중개거래","서울 강남구"
"4301","서울특별시 광진구 화양동","집합","532","광나루로20길","제3종일반주거","제2종근린생활","8m미만","59.87"," ","60,000","2","법인","법인","202507","18","","2021","-","중개거래","서울 강남구"
"4302","서울특별시 광진구 화양동","집합","532","광나루로20길","제3종일반주거","제2종근린생활","8m미만","59.87"," ","60,000","3","법인","법인","202507","18","","2021","-","중개거래","서울 강남구"
"4303","서울특별시 중구 충무로2가","집합","65-9","퇴계로","중심상업","판매","25m이상","5.02"," ","13,500","60","개인","법인","202507","18","","2006","-","직거래","-"
"4304","서울특별시 노원구 월계동","집합","776","초안산로5길","준주거","판매","25m이상","28.82"," ","13,800","1","개인","개인","202507","18","","2007","-","중개거래","서울 양천구"
"4305","서울특별시 노원구 월계동","집합","776","초안산로5길","준주거","판매","25m이상","22.60"," ","10,800","1","개인","개인","202507","18","","2007","-","중개거래","서울 양천구"
"4306","서울특별시 노원구 월계동","집합","776","초안산로5길","준주거","판매","25m이상","47.25"," ","28,400","1","개인","개인","202507","18","","2007","-","중개거래","서울 양천구"
"4307","서울특별시 강남구 자곡동","집합","631","자곡로","제3종일반주거","기타","12m미만","52.68"," ","46,000","2","개인","개인","202507","18","","2015","-","중개거래","서울 강남구"
"4308","서울특별시 강남구 역삼동","일반","7**","논현로79길","제2종일반주거","제1종근린생활","8m미만","1560.23","525.30","1,700,000","","법인","법인","202507","18","","2005","-","중개거래","서울 강남구"
"4309","서울특별시 강남구 역삼동","일반","7**","논현로79길","제2종일반주거","제1종근린생활","8m미만","1560.23","525.30","1,700,000","","법인","법인","202507","18","","2005","20251016","중개거래","서울 강남구"
"4310","서울특별시 동대문구 전농동","집합","6","사가정로","제3종일반주거","판매","25m이상","6.94"," ","1,500","","개인","개인","202507","18","","1992","-","중개거래","서울 동대문구"
"4311","서울특별시 서초구 반포동","집합","18-3","반포대로","제3종일반주거","제1종근린생활","25m이상","35.57"," ","150,000","1","개인","개인","202507","18","","2009","-","중개거래","서울 서초구"
"4312","서울특별시 송파구 잠실동","집합","85","올림픽로4길","제3종일반주거","제2종근린생활","25m이상","12.44"," ","95,000","","개인","개인","202507","18","","1986","-","중개거래","서울 강남구"
"4313","서울특별시 강동구 천호동","일반","2**","상암로12길","제2종일반주거","제2종근린생활","12m미만","131.57","3.92","43,699","","개인","개인","202507","17","지분","1980","-","직거래","-"
"4314","서울특별시 송파구 신천동","집합","7","올림픽로35길","제1종일반주거","제1종근린생활","25m이상","11.64"," ","32,000","","개인","개인","202507","17","","1979","-","중개거래","서울 송파구"
"4315","서울특별시 송파구 신천동","집합","7","올림픽로35길","제1종일반주거","제2종근린생활","25m이상","12.56"," ","36,000","","개인","개인","202507","17","","1979","-","중개거래","서울 송파구"
"4316","서울특별시 송파구 석촌동","일반","2**","가락로6길","제2종일반주거","제2종근린생활","12m미만","356.16","189.40","290,000","","개인","개인","202507","17","","1987","-","중개거래","서울 강남구"
"4317","서울특별시 강동구 고덕동","집합","*","","준주거","업무","-","40.62"," ","53,170","12","개인","개인","202507","17","","2025","-","직거래","-"
"4318","서울특별시 송파구 신천동","집합","7","올림픽로35길","제1종일반주거","제1종근린생활","25m이상","11.64"," ","32,000","","개인","개인","202507","17","","1979","-","중개거래","서울 송파구"
"4319","서울특별시 강동구 길동","집합","54","양재대로128길","제3종일반주거","제1종근린생활","25m미만","5.94"," ","8,600","","개인","개인","202507","17","","1982","-","중개거래","서울 강동구"
"4320","서울특별시 용산구 용산동2가","일반","3*","신흥로5길","제1종일반주거","제2종근린생활","8m미만","46.50","36.40","115,000","","개인","법인","202507","17","","1985","-","중개거래","서울 용산구"
"4321","서울특별시 구로구 구로동","집합","212-13","디지털로","준공업","제2종근린생활","25m이상","141.52"," ","69,500","1","개인","개인","202507","17","","2004","-","중개거래","경기 수원시 권선구, 서울 구로구"
"4322","서울특별시 마포구 도화동","집합","173","마포대로","일반상업","업무","25m미만","23.34"," ","12,800","","법인","개인","202507","17","","1987","-","중개거래","서울 마포구"
"4323","서울특별시 마포구 도화동","집합","36","마포대로","일반상업","업무","25m이상","20.25"," ","16,300","17","개인","개인","202507","17","","1988","-","중개거래","서울 마포구"
